CARBON DIOXIDE EMISSIONS (Metric Ton CO2e),% DIFFERENCE FROM NATIONAL MEDIAN SOURCE EUI,% DIFFERENCE FROM NATIONAL MEDIAN SITE EUI,GROSS BUILDING FLOOR AREA (ft²),NUMBER OF BUILDINGS,OCCUPANCY,POSTAL CODE,PROPERTY TYPE,SITE ENERGY USE INTENSITY (EUI) (kBtu/ft²),Source EUI (kBtu/ft²),TOTAL WATER USE (kgal),YEAR BUILT
17.8,-84.3,-84.3,90900.0,1.0,100.0,90031,Self-Storage Facility,2.8,7.5,63.0,1990.0
17.0,-76.0,-76.0,59083.0,1.0,100.0,90032,Self-Storage Facility,3.9,11.4,188.0,1990.0
214.0,214.8,214.8,66029.0,1.0,100.0,90007,Non-Refrigerated Warehouse,46.0,128.9,39.6,1956.0
234.2,-24.6,-24.6,107034.0,15.0,100.0,91304,Multifamily Housing,34.7,68.0,677.0,1986.0
164.2,-43.7,-43.7,51568.0,1.0,100.0,90064,Office,44.8,121.2,541.9,1960.0
506.4,20.6,20.6,138383.0,4.0,100.0,90025,Office,53.1,140.4,280.5,1991.0
188.2,-10.1,-10.1,63138.0,1.0,100.0,91342,Multifamily Housing,47.7,91.3,6704.0,1986.0
35.4,-56.4,-56.4,30000.0,1.0,100.0,90035,Multifamily Housing,19.8,33.9,1106.5,1990.0
2.5,-97.9,-97.9,43000.0,0.0,0.0,91326,Retail Store,0.8,2.4,1.7,1999.0
181.4,-9.9,-9.9,70546.0,1.0,95.0,90004,Multifamily Housing,41.7,79.8,1899.3,1988.0
4.5,-83.7,-83.7,20855.0,1.0,100.0,91335,Distribution Center,3.1,8.6,360.9,1979.0
35.2,-71.8,-71.8,53208.0,1.0,100.0,90024,Multifamily Housing,8.7,27.4,2798.2,1987.0
137.1,446.9,446.9,10720.0,1.0,100.0,91306,Other - Recreation,168.6,529.5,510.2,1977.0
40.4,-42.1,-42.1,15800.0,1.0,100.0,90731,Fire Station,38.0,89.3,374.3,1987.0
430.8,-9.2,-9.2,156250.0,1.0,95.0,91604,Multifamily Housing,41.9,92.8,5142.1,2007.0
35.9,-40.2,-40.2,13239.0,1.0,100.0,90021,Fire Station,40.9,92.4,247.2,1980.0
282.2,-57.1,-57.1,134000.0,1.0,100.0,91406,Automobile Dealership,36.0,55.8,2032.5,2004.0
48.9,-60.0,-60.0,22096.0,1.0,95.0,90020,Multifamily Housing,40.9,47.2,2232.2,1962.0
39.4,-71.7,-71.7,22176.0,1.0,95.0,91602,Multifamily Housing,32.4,39.6,1168.1,1961.0
130.4,-3.3,-3.3,42033.0,1.0,100.0,91401,Multifamily Housing,53.5,82.4,2184.3,1970.0
69.3,-35.9,-35.9,13500.0,1.0,100.0,90012,Laboratory,72.9,204.1,286.7,1973.0
3.8,-94.8,-94.8,24408.0,1.0,100.0,91324,Multifamily Housing,2.2,6.2,2981.4,1980.0
181.8,-33.2,-33.2,91879.0,2.0,100.0,90017,Multifamily Housing,32.7,58.9,5194.5,2010.0
34.1,-37.1,-37.1,11764.0,1.0,100.0,91042,Fire Station,44.2,97.1,20261.2,1950.0
27.1,-45.4,-45.4,12344.0,1.0,100.0,90028,Multifamily Housing,36.4,64.5,1812.8,1929.0
26.4,-70.7,-70.7,15200.0,1.0,100.0,91304,Multifamily Housing,32.0,37.0,1336.3,1963.0
55.7,-20.7,-20.7,32084.0,1.0,90.0,91304,Multifamily Housing,24.7,69.1,2510.5,1978.0
46.1,21.5,21.5,10500.0,1.0,100.0,90043,Library,62.3,174.5,203.4,2004.0
532.4,-35.1,-35.1,151345.0,1.0,85.0,90048,Office,47.5,141.4,1666.9,1963.0
1624.3,40.0,40.0,202202.0,1.0,100.0,90024,Other - Mall,105.9,332.6,242.5,1951.0
291.9,-0.7,-0.7,124740.0,1.0,100.0,90024,Multifamily Housing,38.6,69.9,3417.1,1951.0
30.5,-23.5,-23.5,20115.0,1.0,95.0,90008,Multifamily Housing,22.6,55.4,2011.4,1956.0
2892.6,-37.5,-37.5,516405.0,1.0,90.0,90067,Office,92.2,161.0,3560.4,1969.0
52.5,-52.6,-52.6,62500.0,1.0,90.0,90020,Multifamily Housing,11.9,33.4,4066.4,1926.0
137.3,46.2,46.2,39988.0,1.0,100.0,91411,K-12 School,49.5,133.3,717.9,1922.0
88.7,192.9,192.9,7773.0,1.0,95.0,90045,Office,183.3,361.5,475.0,1983.0
75.0,7.2,7.2,19076.0,1.0,100.0,90018,Other - Public Services,69.8,95.7,47.3,1990.0
134.5,-31.6,-31.6,32140.0,1.0,80.0,91356,Medical Office,66.9,134.0,1168.7,1962.0
2239.4,-41.8,-41.8,448072.0,1.0,100.0,91367,Office,74.9,181.7,11306.8,1976.0
13.6,-44.8,-44.8,40000.0,1.0,100.0,90061,Distribution Center,4.8,13.5,154.5,1968.0
251.6,-9.5,-9.5,97547.0,1.0,95.0,91325,Multifamily Housing,42.5,77.2,4731.4,1985.0
304.0,-27.5,-27.5,95980.0,1.0,100.0,91367,Office,42.4,128.9,2002.5,2006.0
94.8,-48.7,-48.7,59749.0,0.0,95.0,91403,Multifamily Housing,20.9,65.7,1748.2,1986.0
561.8,-35.2,-35.2,238195.0,1.0,95.0,90006,Multifamily Housing,36.1,78.7,7000.3,2008.0
688.3,-10.7,-10.7,125000.0,1.0,100.0,90292,Mixed Use Property,78.4,205.7,2062.7,1984.0
360.8,-69.2,-69.2,134530.0,1.0,100.0,90036,Multifamily Housing,42.6,83.2,4212.1,2002.0
60.7,-79.9,-79.9,82960.0,1.0,100.0,90042,Multifamily Housing,10.8,25.7,3423.2,1988.0
168.9,-7.5,-7.5,68228.0,1.0,100.0,91601,Multifamily Housing,40.3,76.2,3702.1,1997.0
174.8,-58.5,-58.5,192306.0,1.0,95.0,90036,Multifamily Housing,12.0,37.6,10640.4,1951.0
556.1,124.1,124.1,67518.0,1.0,100.0,91406,Hotel,128.2,278.7,2145.7,1966.0
81.2,-13.6,-13.6,20753.0,1.0,100.0,91406,Multifamily Housing,67.4,104.6,2001.0,1978.0
188.3,0.3,0.3,51120.0,1.0,100.0,90026,Hotel,58.7,118.9,3239.0,1983.0
135.9,-15.5,-15.5,49920.0,1.0,50.0,91364,Automobile Dealership,39.4,104.8,691.2,2004.0
113.3,54.5,54.5,28278.0,1.0,100.0,91402,Multifamily Housing,63.3,131.8,2748.3,1992.0
25.2,-63.2,-63.2,23435.0,1.0,0.0,91367,Financial Office,15.3,42.8,1070.7,1965.0
233.3,-30.4,-30.4,59962.0,1.0,100.0,91604,Senior Care Community,56.5,141.0,2104.3,2004.0
104.5,-14.6,-14.6,31692.0,1.0,95.0,90041,Multifamily Housing,55.3,94.3,2900.9,1990.0
594.7,-9.5,-9.5,143300.0,1.0,65.0,90068,Office,59.4,162.8,2713.9,1983.0
166.3,-51.5,-51.5,104900.0,1.0,95.0,90036,Multifamily Housing,26.8,42.9,3897.4,1986.0
6238.0,-44.5,-44.5,2771457.0,1.0,100.0,90071,Office,32.1,88.9,17291.5,1981.0
101.5,-2.2,-2.2,61101.0,1.0,100.0,91423,Multifamily Housing,25.7,57.0,2349.0,2007.0
156.5,-22.8,-22.8,85314.0,1.0,100.0,90028,Multifamily Housing,29.3,56.4,3825.2,1982.0
743.7,3.7,3.7,231034.0,1.0,95.0,90036,Multifamily Housing,44.3,100.4,8926.3,2010.0
1254.0,39.0,39.0,138419.0,1.0,100.0,90027,Medical Office,125.9,350.3,4056.0,1961.0
600.2,-11.0,-11.0,138778.0,1.0,100.0,90012,Office,65.4,154.5,12351.3,2005.0
92.0,142.4,142.4,10500.0,1.0,100.0,90064,Library,124.3,348.1,189.9,2002.0
95.5,-17.1,-17.1,32840.0,5.0,100.0,91335,Multifamily Housing,47.8,87.2,1944.9,1984.0
989.5,-17.7,-17.7,260000.0,1.0,100.0,90035,Hotel,59.4,122.2,5689.0,2005.0
69.2,-22.2,-22.2,23994.0,1.0,95.0,91303,Multifamily Housing,48.4,82.3,1873.9,1985.0
1424.3,41.3,41.3,154626.0,1.0,100.0,91367,Wholesale Club/Supercenter,131.2,344.0,3902.7,2015.0
40.2,-9.7,-9.7,11051.0,1.0,100.0,90024,Fire Station,59.1,112.8,787.1,1943.0
69.3,-9.3,-9.3,14052.0,1.0,95.0,90025,Multifamily Housing,88.1,116.1,983.7,1959.0
1095.1,-2.5,-2.5,290660.0,1.0,90.0,90028,Multifamily Housing,57.4,126.6,16579.1,2010.0
481.2,21.9,21.9,166822.0,1.0,100.0,90021,Multifamily Housing,42.8,101.2,3502.4,2004.0
244.9,-35.3,-35.3,78635.0,1.0,80.0,90248,Office,41.1,129.0,1585.1,1983.0
74.4,42.1,42.1,14500.0,1.0,100.0,90012,Library,72.9,204.1,332.1,2003.0
77.5,-19.4,-19.4,33756.0,1.0,100.0,90049,Multifamily Housing,41.8,51.6,2225.5,1968.0
1606.6,-12.3,-12.3,170103.0,1.0,85.0,90019,Hospital (General Medical & Surgical),108.8,341.8,28576.6,1968.0
574.6,-48.8,-48.8,193805.0,1.0,60.0,90094,Office,38.4,97.8,2148.6,2010.0
614.6,60.3,60.3,155108.0,1.0,100.0,91343,Multifamily Housing,63.9,124.5,9841.1,2002.0
318.0,-14.5,-14.5,122984.0,1.0,95.0,91607,Multifamily Housing,41.7,81.2,5346.3,2010.0
22.0,-15.0,-15.0,22400.0,1.0,100.0,91352,Non-Refrigerated Warehouse,14.2,37.7,44.9,1988.0
837.9,-25.1,-25.1,248368.0,1.0,60.0,90010,Office,49.3,127.9,3565.7,1982.0
136.2,-15.3,-15.3,62000.0,1.0,100.0,90027,Multifamily Housing,36.5,64.3,4627.4,1959.0
74.8,-28.9,-28.9,47412.0,1.0,100.0,90057,Multifamily Housing,25.7,48.6,3288.4,1917.0
1310.6,-17.2,-17.2,262771.0,1.0,90.0,91367,Office,68.4,196.5,3545.0,2008.0
1054.8,-0.2,-0.2,185706.0,1.0,100.0,90045,Hotel,87.7,186.2,9376.0,1989.0
754.6,114.8,114.8,129567.0,0.0,100.0,91326,Wholesale Club/Supercenter,99.3,245.8,2113.4,2010.0
101.9,-61.8,-61.8,60000.0,1.0,95.0,90038,Refrigerated Warehouse,22.4,70.3,338.0,1936.0
97.9,-7.1,-7.1,62880.0,1.0,95.0,90064,Multifamily Housing,20.5,64.5,2849.3,1973.0
90.4,-29.0,-29.0,33000.0,1.0,100.0,90044,Multifamily Housing,46.5,75.8,838.3,2016.0
516.0,-12.4,-12.4,38500.0,1.0,100.0,90065,Supermarket/Grocery Store,190.5,531.8,3931.0,1995.0
157.2,49.9,49.9,19562.0,1.0,100.0,90031,Office,106.0,332.8,227.7,1990.0
112.6,-33.0,-33.0,78289.0,1.0,100.0,91423,Multifamily Housing,20.4,57.2,3679.7,1963.0
182.4,-14.8,-14.8,54421.0,1.0,70.0,90035,Office,47.6,133.2,713.5,1966.0
2446.6,-3.6,-3.6,194781.0,1.0,100.0,90034,Hospital (General Medical & Surgical),188.8,431.1,6979.0,2015.0
178.1,-50.3,-50.3,202905.0,1.0,100.0,91402,Non-Refrigerated Warehouse,11.6,36.3,1555.5,1998.0
184.8,39.8,39.8,64578.0,1.0,100.0,90049,Multifamily Housing,43.2,102.7,4091.7,1961.0
66.1,121.8,121.8,11311.0,1.0,100.0,91601,Other - Services,82.1,222.6,717.5,1990.0
573.7,-32.4,-32.4,235043.0,1.0,95.0,90012,Multifamily Housing,35.4,88.6,1028.6,2016.0
18.2,-16.2,-16.2,35680.0,1.0,100.0,90011,Non-Refrigerated Warehouse,7.2,20.3,63.5,1949.0
18.6,-88.4,-88.4,51909.0,1.0,100.0,91343,Multifamily Housing,4.7,14.8,4923.8,2001.0
466.7,-10.0,-10.0,246981.0,25.0,90.0,90744,Multifamily Housing,25.0,77.8,18052.0,1987.0
211.4,1.3,1.3,64284.0,1.0,100.0,91343,Multifamily Housing,56.6,87.8,5754.8,1970.0
74.2,-29.3,-29.3,33000.0,1.0,100.0,90024,Multifamily Housing,37.7,64.4,1703.2,1987.0
362.5,28.9,28.9,88863.0,1.0,80.0,90028,Office,60.7,150.0,1408.5,1963.0
212.1,8.9,8.9,65458.0,1.0,100.0,90046,Multifamily Housing,55.8,86.7,3976.6,1980.0
43.0,65.2,65.2,7903.0,1.0,100.0,90017,Police Station,79.4,206.3,475.7,1990.0
97.2,2.0,2.0,46198.0,1.0,100.0,90026,Multifamily Housing,33.6,67.5,2452.6,1928.0
70.4,101.7,101.7,9656.0,1.0,100.0,90033,Library,103.5,289.8,297.7,1975.0
954.6,-50.4,-50.4,336441.0,1.0,100.0,91344,Other - Mall,40.5,111.7,3456.0,1970.0
363.9,-65.2,-65.2,513108.0,1.0,100.0,90731,Distribution Center,9.4,29.4,3265.4,2001.0
118.1,-34.7,-34.7,69967.0,1.0,90.0,91316,Multifamily Housing,27.3,52.9,2380.3,1964.0
25.6,-58.7,-58.7,20835.0,1.0,100.0,90019,Multifamily Housing,17.4,48.8,1567.9,1928.0
46.1,41.3,41.3,9035.0,1.0,100.0,90035,Library,72.5,203.0,123.3,1997.0
121.8,37.6,37.6,36690.0,1.0,100.0,90028,Multifamily Housing,53.5,104.5,2803.0,1971.0
289.4,-36.8,-36.8,73339.0,1.0,100.0,91325,Medical Office,55.3,150.9,1633.3,1972.0
993.0,-24.9,-24.9,680716.0,1.0,95.0,90012,Multifamily Housing,21.6,54.1,9560.1,1989.0
74.0,-55.6,-55.6,53510.0,1.0,90.0,90025,Office,33.6,67.9,715.5,1981.0
169.2,-16.8,-16.8,72888.0,8.0,100.0,91306,Multifamily Housing,36.3,74.3,3104.4,1986.0
181.5,-31.2,-31.2,39010.0,1.0,100.0,91364,Strip Mall,72.4,157.4,700.4,1985.0
3.4,-98.7,-98.7,118035.0,2.0,100.0,91352,Other,0.4,1.1,1388.3,1989.0
809.6,-38.2,-38.2,243544.0,1.0,80.0,90024,Office,43.8,137.6,3143.0,1988.0
479.7,-48.6,-48.6,245394.0,1.0,10.0,90035,Office,28.7,73.7,2550.1,1974.0
602.9,-10.6,-10.6,47061.0,1.0,100.0,90007,Supermarket/Grocery Store,192.2,464.6,4107.9,1996.0
350.3,135.3,135.3,71610.0,1.0,100.0,90094,Movie Theater,65.1,200.3,3249.8,2015.0
3891.5,-34.5,-34.5,816615.0,1.0,100.0,90067,Office,65.3,187.9,1195.2,2006.0
18.0,-75.0,-75.0,62000.0,1.0,80.0,91311,Self-Storage Facility,3.8,11.9,110.7,1987.0
167.9,-7.8,-7.8,59141.0,1.0,100.0,91316,Multifamily Housing,48.2,78.6,3723.8,1967.0
35.1,-7.4,-7.4,10500.0,1.0,95.0,90032,Library,47.5,133.0,147.8,2004.0
52.6,33.7,33.7,15197.0,1.0,100.0,91303,Other - Services,48.0,134.2,78.6,1990.0
121.0,-55.9,-55.9,76693.0,1.0,90.0,90015,Office,20.8,65.3,1393.0,1989.0
14.1,-81.2,-81.2,62442.0,1.0,90.0,90710,Self-Storage Facility,3.2,9.0,62.5,1982.0
164.5,-11.4,-11.4,67704.0,1.0,100.0,91335,Multifamily Housing,39.4,75.3,4958.1,1984.0
0.4,-98.5,-98.5,20586.0,1.0,0.0,90007,Self-Storage Facility,0.3,0.7,0.0,1947.0
191.8,13.5,13.5,53815.0,1.0,100.0,91411,Automobile Dealership,47.0,147.6,1240.3,2016.0
73.8,29.3,29.3,30720.0,1.0,100.0,91311,Distribution Center,40.4,68.3,667.2,1985.0
41.4,26.7,26.7,9035.0,1.0,100.0,90035,Library,65.0,182.0,119.7,1997.0
16945.4,12488.0,12488.0,66677.0,1.0,95.0,90036,Multifamily Housing,3620.2,10049.1,4132.2,1951.0
84.8,56.6,56.6,23025.0,1.0,100.0,90042,Multifamily Housing,58.7,118.9,1458.9,1970.0
263.2,277.9,277.9,13300.0,1.0,100.0,90064,Office,304.0,687.4,152.3,1964.0
352.5,17.5,17.5,111841.0,3.0,100.0,91605,Multifamily Housing,47.7,106.9,22046.6,1963.0
263.0,168.3,168.3,66739.0,1.0,95.0,91306,Multifamily Housing,63.7,122.9,5973.8,2000.0
24.4,-89.0,-89.0,44200.0,1.0,100.0,90025,Multifamily Housing,9.9,13.0,969.7,1966.0
66.9,-2.3,-2.3,22005.0,1.0,100.0,90020,Multifamily Housing,50.8,87.8,1899.3,1963.0
58.0,5.2,5.2,14285.0,1.0,100.0,90014,Fire Station,64.5,131.3,1218.7,1960.0
53.5,-54.5,-54.5,34320.0,1.0,100.0,91311,Non-Refrigerated Warehouse,22.6,59.9,1389.9,1987.0
2227.2,35.4,35.4,227833.0,1.0,95.0,90017,Office,121.0,335.1,4401.9,1972.0
267.9,134.1,134.1,31340.0,3.0,90.0,91040,Retail Store,135.0,281.0,1574.6,1981.0
28.7,-84.3,-84.3,32276.0,1.0,100.0,91303,Other - Mall,12.6,35.3,104.0,1965.0
57.0,-23.0,-23.0,35248.0,1.0,100.0,91306,Multifamily Housing,23.5,62.0,2.4,2010.0
3.6,-95.7,-95.7,37840.0,4.0,100.0,91304,Other,1.4,3.8,358.3,1976.0
351.4,-20.5,-20.5,164787.0,1.0,95.0,90292,Multifamily Housing,33.7,70.1,5425.6,2001.0
337.6,-8.4,-8.4,64963.0,1.0,100.0,91345,Medical Office,68.5,215.2,1764.9,1988.0
78.9,-22.2,-22.2,55000.0,1.0,95.0,91331,K-12 School,35.4,57.8,257.9,2013.0
1347.5,-36.9,-36.9,154626.0,1.0,100.0,91367,Supermarket/Grocery Store,131.0,314.8,3763.8,2015.0
84.0,-43.2,-43.2,70075.0,1.0,100.0,90502,Distribution Center,15.8,49.6,1575.4,1990.0
199.7,-44.0,-44.0,85744.0,1.0,95.0,90291,Multifamily Housing,39.2,66.2,3713.3,1973.0
1547.8,48.5,48.5,340654.0,1.0,95.0,90028,Multifamily Housing,53.0,163.0,15282.0,2004.0
236.9,52.9,52.9,61360.0,1.0,100.0,90057,Multifamily Housing,58.7,130.1,3887.8,1924.0
305.1,26.3,26.3,65914.0,1.0,95.0,90036,Multifamily Housing,81.5,113.3,4494.3,1951.0
133.0,-66.8,-66.8,83741.0,1.0,80.0,90012,Hotel,25.9,48.7,3353.5,1990.0
162.5,-23.6,-23.6,46850.0,1.0,100.0,90013,Office,45.7,143.6,1772.9,2012.0
77.7,-29.2,-29.2,30506.0,1.0,100.0,91402,Multifamily Housing,43.0,72.0,1619.5,1959.0
114.5,12.8,12.8,39839.0,1.0,100.0,90731,Other - Services,39.4,113.3,420.2,1990.0
127.9,-34.5,-34.5,68345.0,1.0,100.0,91406,Multifamily Housing,30.2,58.7,3268.6,2013.0
60.7,-18.6,-18.6,21984.0,1.0,90.0,91311,Office,39.2,109.8,442.0,2000.0
63.9,-40.3,-40.3,45684.0,1.0,85.0,90029,Other - Public Services,20.4,53.3,0.0,1972.0
59.4,-87.8,-87.8,59495.0,1.0,100.0,91356,Strip Mall,16.9,28.0,2229.2,1969.0
95.1,-3.6,-3.6,26252.0,1.0,100.0,91343,Multifamily Housing,61.0,102.3,2705.7,1985.0
98.3,-46.1,-46.1,53208.0,1.0,100.0,90024,Multifamily Housing,32.0,48.7,1860.7,1987.0
278.7,35.0,35.0,104777.0,1.0,100.0,90048,Multifamily Housing,39.3,94.1,3697.3,1980.0
11.1,-70.7,-70.7,26784.0,1.0,100.0,91311,Distribution Center,6.8,12.5,271.4,1980.0
123.9,15.7,15.7,26628.0,1.0,100.0,90013,Wholesale Club/Supercenter,72.4,157.4,478.1,1919.0
535.5,-2.3,-2.3,194546.0,1.0,95.0,90292,Multifamily Housing,43.6,85.8,8344.5,2000.0
65.7,-55.7,-55.7,66000.0,2.0,100.0,91356,Other,14.1,39.6,2590.5,1976.0
392.8,-57.1,-57.1,129802.0,1.0,100.0,91605,Retail Store,40.6,122.7,3440.7,1995.0
140.5,-13.7,-13.7,48766.0,1.0,100.0,91343,Multifamily Housing,48.3,82.5,4542.2,1985.0
335.6,-4.3,-4.3,136488.0,3.0,100.0,90036,Multifamily Housing,37.8,81.2,7492.5,1930.0
46.8,-66.6,-66.6,86584.0,1.0,95.0,91352,Non-Refrigerated Warehouse,7.7,21.5,1183.4,1990.0
44.5,-76.3,-76.3,141060.0,1.0,100.0,90038,Self-Storage Facility,3.7,11.3,187.0,2000.0
166.8,-12.3,-12.3,63000.0,1.0,90.0,91352,Multifamily Housing,41.8,86.8,5.0,1970.0
5.7,-82.5,-82.5,58550.0,1.0,100.0,90013,Distribution Center,1.4,3.9,42.6,1926.0
1.5,-98.7,-98.7,62500.0,1.0,90.0,90020,Multifamily Housing,0.3,1.0,4910.2,1926.0
97.3,54.8,54.8,26900.0,1.0,100.0,90020,Multifamily Housing,57.4,117.6,1704.4,1970.0
326.0,-34.2,-34.2,129993.0,1.0,100.0,91324,Retail Store,33.1,103.8,853.0,1988.0
3.7,-93.9,-93.9,19144.0,3.0,100.0,90018,Multifamily Housing,3.2,5.5,1486.3,1940.0
158.7,-32.2,-32.2,84786.0,1.0,95.0,90034,Multifamily Housing,30.8,56.1,3962.4,1969.0
28.8,-78.8,-78.8,118368.0,1.0,70.0,91311,Self-Storage Facility,3.2,10.1,58.6,1985.0
273.7,-31.4,-31.4,133049.0,3.0,100.0,91367,Multifamily Housing,32.2,65.5,2313.0,1965.0
693.9,-32.1,-32.1,667513.0,1.0,100.0,90028,Multifamily Housing,15.6,37.5,5638.0,2015.0
201.3,-24.3,-24.3,85946.0,1.0,95.0,91601,Multifamily Housing,37.7,73.8,4112.0,2008.0
1699.6,-58.0,-58.0,635063.0,1.0,95.0,90024,Office,39.5,100.0,7166.3,1969.0
5.5,-89.2,-89.2,38000.0,1.0,85.0,90501,Non-Refrigerated Warehouse,2.0,5.7,23.2,1987.0
160.8,-15.5,-15.5,54000.0,5.0,100.0,90026,Multifamily Housing,52.0,76.2,3759.0,1970.0
359.0,19.0,19.0,126769.0,1.0,100.0,90015,Multifamily Housing,45.4,90.3,4551.9,1929.0
243.4,39.5,39.5,66066.0,1.0,100.0,91401,Multifamily Housing,58.7,118.9,4185.9,1985.0
725.4,-13.2,-13.2,120072.0,1.0,100.0,90032,College/University,85.4,228.0,5195.1,2011.0
24.4,-33.5,-33.5,8378.0,1.0,100.0,90064,Fire Station,43.0,102.6,357.6,2010.0
8.7,-94.5,-94.5,28536.0,1.0,95.0,91606,Multifamily Housing,5.7,6.5,1787.9,1983.0
7399.8,137.5,137.5,705917.0,16.0,95.0,91309,Manufacturing/Industrial Plant,159.7,351.6,17906.0,1958.0
37.0,-18.0,-18.0,12500.0,1.0,100.0,90002,Library,42.1,117.8,205.9,1996.0
37.1,3.6,3.6,9900.0,1.0,100.0,90003,Library,53.1,148.8,108.8,2002.0
156.6,120.4,120.4,33649.0,1.0,100.0,90008,Multifamily Housing,72.4,157.4,604.1,1958.0
216.5,-16.1,-16.1,80390.0,1.0,95.0,90048,Multifamily Housing,40.6,92.0,3191.2,1989.0
737.9,204.6,204.6,229628.0,1.0,100.0,90013,Multifamily Housing,52.0,100.2,587.2,1923.0
94.5,-22.8,-22.8,24000.0,1.0,100.0,91406,Office,58.3,146.4,345.6,2017.0
647.8,5.4,5.4,210989.0,1.0,90.0,91601,Multifamily Housing,46.8,102.8,9478.6,2008.0
21.0,-80.0,-80.0,25575.0,1.0,95.0,90024,Multifamily Housing,13.7,23.7,1359.7,1976.0
884.4,62.6,62.6,100966.0,1.0,100.0,90015,Hotel,135.0,287.9,7223.4,1964.0
107.2,-52.0,-52.0,75000.0,1.0,40.0,90005,Other,18.8,59.2,1820.6,1927.0
14.5,-88.4,-88.4,41994.0,1.0,100.0,90066,Multifamily Housing,4.9,13.7,1883.0,1989.0
272.8,-29.5,-29.5,157626.0,2.0,100.0,90013,Multifamily Housing,28.1,53.5,11596.3,1964.0
176.9,-9.2,-9.2,72175.0,1.0,100.0,90020,Multifamily Housing,38.7,77.1,3974.4,1966.0
68.4,-27.9,-27.9,30705.0,1.0,95.0,91304,Multifamily Housing,36.6,67.2,1072.0,1963.0
896.6,12.8,12.8,120072.0,1.0,100.0,90032,College/University,101.8,296.3,5433.0,2011.0
14.7,-80.7,-80.7,61150.0,1.0,100.0,91040,Self-Storage Facility,3.4,9.2,154.0,2016.0
15.1,-83.4,-83.4,70658.0,1.0,100.0,90065,Self-Storage Facility,3.1,8.0,610.0,1985.0
62.5,-85.2,-85.2,80000.0,1.0,95.0,91604,Multifamily Housing,14.7,15.4,3019.9,1988.0
88.1,-64.3,-64.3,50000.0,4.0,100.0,91343,Multifamily Housing,32.7,36.9,3949.8,1988.0
174.8,-58.4,-58.4,192306.0,1.0,95.0,90036,Multifamily Housing,12.0,37.6,10640.4,1951.0
233.2,7.5,7.5,66824.0,1.0,95.0,90036,Multifamily Housing,61.8,85.7,3267.5,1951.0
47.3,-21.9,-21.9,24072.0,1.0,95.0,90025,Multifamily Housing,31.7,62.0,580704.8,1999.0
136.1,41.9,41.9,35934.0,1.0,100.0,91343,Multifamily Housing,60.6,121.0,2276.8,1965.0
117.1,-49.9,-49.9,85629.0,1.0,95.0,91325,Multifamily Housing,22.7,40.0,2694.5,2015.0
354.9,-6.0,-6.0,153675.0,1.0,100.0,90045,Distribution Center,30.5,95.6,2038.8,1997.0
46.0,-73.7,-73.7,32360.0,1.0,100.0,91304,Multifamily Housing,26.1,31.1,3563.0,1965.0
7.2,-90.3,-90.3,33075.0,1.0,95.0,90028,Multifamily Housing,3.1,8.7,3485.5,1958.0
139.5,79.0,79.0,132600.0,1.0,100.0,91311,Distribution Center,15.0,41.4,1054.0,1981.0
651.8,48.1,48.1,23440.0,1.0,100.0,90064,Supermarket/Grocery Store,440.9,906.0,3275.6,1950.0
95.0,56.6,56.6,25800.0,1.0,100.0,90005,Multifamily Housing,58.7,118.9,1634.7,1988.0
125.7,-3.0,-3.0,48902.0,1.0,95.0,91406,Multifamily Housing,37.7,92.0,1017.5,1987.0
13.6,-86.5,-86.5,40632.0,1.0,100.0,90057,Multifamily Housing,4.8,13.3,2121.7,1979.0
43.0,-49.5,-49.5,79744.0,1.0,100.0,91406,Distribution Center,7.1,22.3,183.3,2000.0
230.0,-25.8,-25.8,63595.0,1.0,50.0,90045,Hotel,63.7,88.1,3520.3,1954.0
551.8,22.9,22.9,99064.0,1.0,95.0,91311,Office,79.1,221.4,1417.9,2000.0
55.8,-69.4,-69.4,50772.0,1.0,100.0,90057,Multifamily Housing,19.6,26.0,3379.4,1970.0
57.1,1.6,1.6,13790.0,1.0,100.0,90066,Fire Station,58.4,156.8,220.3,1950.0
24.0,-89.1,-89.1,87304.0,1.0,100.0,90046,Multifamily Housing,3.9,10.9,4176.7,1977.0
388.1,-50.9,-50.9,184684.0,1.0,100.0,90007,Residence Hall/Dormitory,35.5,57.1,9461.1,1976.0
202.6,-0.7,-0.7,75948.0,1.0,100.0,91402,Multifamily Housing,42.8,84.5,3773.2,2009.0
272.8,-38.7,-38.7,148403.0,11.0,95.0,91342,Multifamily Housing,30.3,52.8,7149.1,1971.0
24.3,-91.7,-91.7,60000.0,1.0,0.0,90028,Office,5.3,16.8,253.9,1983.0
282.5,28.6,28.6,49204.0,1.0,100.0,90011,Multifamily Housing,85.2,201.2,3562.4,1977.0
439.8,-31.3,-31.3,105000.0,1.0,95.0,90049,Office,50.2,147.2,1744.6,1977.0
381.4,184.9,184.9,46000.0,1.0,100.0,90035,Office,123.4,289.5,1884.5,1984.0
709.9,13.1,13.1,41205.0,1.0,100.0,90016,Supermarket/Grocery Store,265.6,594.3,2880.7,1981.0
714.0,48.1,48.1,131256.0,1.0,100.0,91325,Office,73.3,219.2,2411.7,2000.0
179.4,-10.5,-10.5,72651.0,11.0,100.0,90049,Multifamily Housing,39.1,80.5,3671.1,2011.0
4.9,-92.7,-92.7,33185.0,1.0,100.0,90034,Multifamily Housing,2.1,5.9,1342.8,1959.0
